SPID,COUNT,Calc Area,pArea,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1479,31973,4.629526375,0.993460524,4.629526044,0,1.085906982,1.085906982,0.708281017,0.284871794,22645.86896
1480,31912,4.620693888,0.991565141,4.620693558,0,1.057373047,1.057373047,0.698145522,0.259392784,22279.21991
1481,31469,4.556549761,0.977800308,4.556549435,0,1.148132324,1.148132324,0.688235835,0.35964524,21658.09351
1482,32055,4.641399554,0.996008417,4.641399223,0,1.138824463,1.138824463,0.676556974,0.35632196,21687.03381
1483,32017,4.635897349,0.994827686,4.635897018,0,1.062591553,1.062591553,0.757673322,0.270987796,24258.42676
1484,31824,4.607951939,0.988830818,4.60795161,3.05176E-05,1.110626221,1.110595703,0.66264651,0.307882412,21088.06253
1485,31877,4.615626067,0.990477626,4.615625738,0,1.006072998,1.006072998,0.605620706,0.274909413,19305.37125
1486,32069,4.643426682,0.996443423,4.643426351,3.05176E-05,1.252227783,1.252197266,0.625492943,0.354975428,20058.9332
1487,31979,4.630395144,0.993646956,4.630394813,0,1.349273682,1.349273682,0.570345135,0.473895904,18239.06708
1488,31829,4.608675914,0.988986177,4.608675584,0,1.319488525,1.319488525,0.522456967,0.493727782,16629.28281
1489,31539,4.566685401,0.979975338,4.566685075,0,1.096069336,1.096069336,0.427529826,0.364224926,13483.86319
1490,32046,4.6400964,0.99572877,4.640096069,3.05176E-05,0.955383301,0.955352783,0.538325506,0.297386875,17251.17917
1491,31181,4.514848838,0.968851613,4.514848515,0,0.967651367,0.967651367,0.641818188,0.274663515,20012.53293
1492,30340,4.393076352,0.94272018,4.393076038,0,0.936920166,0.936920166,0.529905137,0.341880428,16077.32187
1493,30683,4.442740993,0.953377827,4.442740675,0,0.929229736,0.929229736,0.430986625,0.3195069,13223.96262
1494,31715,4.592169299,0.985443985,4.59216897,0,1.237457275,1.237457275,0.503692708,0.315426394,15974.61423
1495,32046,4.6400964,0.99572877,4.640096069,0,1.541473389,1.541473389,0.933793517,0.432629053,29924.34705
1496,31576,4.572042812,0.981124997,4.572042485,0,1.526824951,1.526824951,0.980744782,0.390385859,30967.99722
1501,29758,4.308805738,0.924636358,4.30880543,3.05176E-05,1.417663574,1.417633057,0.724258406,0.438024827,21552.48166
1502,30542,4.422324916,0.948996695,4.4223246,0,1.470397949,1.470397949,0.837766339,0.452926619,25587.05954
1503,31519,4.563789504,0.979353901,4.563789178,0,1.412475586,1.412475586,0.912065145,0.292996798,28747.38132
1504,31699,4.589852581,0.984946835,4.589852253,0,1.268585205,1.268585205,0.92587257,0.261641802,29349.23459
1505,31070,4.498776607,0.965402636,4.498776286,3.05176E-05,1.221252441,1.221221924,0.661461479,0.316198743,20551.60815
1506,29700,4.300407636,0.922834191,4.300407328,0,1.482971191,1.482971191,0.601610724,0.287557942,17867.8385
1507,30244,4.379176045,0.939737282,4.379175732,3.05176E-05,1.678771973,1.678741455,1.095056534,0.457512774,33118.8898
1508,30437,4.407121455,0.94573415,4.40712114,3.05176E-05,1.610107422,1.610076904,1.321133802,0.236427096,40211.34952
1509,30045,4.350361866,0.933553982,4.350361555,0,1.610534668,1.610534668,0.991007432,0.309163534,29774.8183
1510,28152,4.076265177,0.874734954,4.076264886,0,1.287322998,1.287322998,0.861712277,0.242024086,24258.92401
1511,30590,4.42927507,0.950488144,4.429274753,0,1.181945801,1.181945801,0.762569337,0.305794313,23326.99603
1512,28470,4.122309946,0.884615805,4.122309651,0,1.221893311,1.221893311,0.772905291,0.299569513,22004.61365
1513,30159,4.366868481,0.937096174,4.366868169,0,1.292724609,1.292724609,0.821381341,0.30161119,24772.03986
1514,30891,4.472858326,0.959840774,4.472858006,0,1.260345459,1.260345459,0.84649894,0.261281652,26149.19876
1515,30281,4.384533455,0.94088694,4.384533142,0,1.276580811,1.276580811,0.796924846,0.324808722,24131.68127
1516,30996,4.488061787,0.963103319,4.488061466,9.15527E-05,1.198425293,1.19833374,0.843500812,0.171019343,26145.15118
1517,29864,4.324153994,0.927929975,4.324153685,0,1.321258545,1.321258545,0.841356841,0.270429894,25126.2807
1518,30965,4.483573146,0.962140091,4.483572826,0,1.280700684,1.280700684,0.745797,0.401977042,23093.6041
1519,31491,4.559735248,0.978483889,4.559734922,0,1.156890869,1.156890869,0.673485016,0.38550927,21208.71664
1520,31039,4.494287966,0.964439409,4.494287645,0,1.220611572,1.220611572,0.64815274,0.384399815,20118.01291
1521,30000,4.343846097,0.932155748,4.343845786,0,1.291748047,1.291748047,0.629446959,0.442362837,18883.40878
1522,31703,4.59043176,0.985071123,4.590431432,0,1.292633057,1.292633057,0.784544698,0.374005907,24872.42056
1523,32093,4.646901759,0.997189147,4.646901427,9.15527E-05,1.189361572,1.18927002,0.697152062,0.344253626,22373.70114
1524,31642,4.581599273,0.983175739,4.581598946,0,1.182098389,1.182098389,0.702649308,0.33660593,22233.2294
1525,32037,4.638793247,0.995449123,4.638792915,0,1.213500977,1.213500977,0.636637751,0.367186078,20395.96362
1526,32184,4.660078093,1.000016687,4.660077759,0.003417969,1.170440674,1.167022705,0.685502537,0.347028427,22062.21365
1527,32143,4.654141503,0.99874274,4.65414117,0,1.216308594,1.216308594,0.623430432,0.387905681,20038.92438
1528,32095,4.647191349,0.997251291,4.647191017,0,1.124420166,1.124420166,0.632998437,0.367954268,20316.08484
1529,32093,4.646901759,0.997189147,4.646901427,6.10352E-05,1.300415039,1.300354004,0.843275421,0.331027557,27063.2381
1530,32003,4.633870221,0.99439268,4.63386989,0,1.364044189,1.364044189,0.836642469,0.400651555,26775.06894
1531,32183,4.659933298,0.999985615,4.659932965,0.001464844,1.41986084,1.418395996,0.96975791,0.373814319,31209.71881
1532,32107,4.648928888,0.997624153,4.648928555,9.15527E-05,1.504974365,1.504882813,0.94672184,0.429163942,30396.3981
1533,32138,4.653417529,0.998587381,4.653417196,0,1.459289551,1.459289551,0.651300413,0.43763697,20931.49268
1534,32147,4.654720682,0.998867028,4.65472035,0.000213623,1.213104248,1.212890625,0.389346956,0.385717875,12516.33661
1535,32048,4.64038599,0.995790914,4.640385659,3.05176E-05,0.956329346,0.956298828,0.104667203,0.216491251,3354.374512
1536,31381,4.543807812,0.975065984,4.543807487,0,0.867919922,0.867919922,0.063747837,0.103933752,2000.470886
1537,30690,4.443754557,0.95359533,4.443754239,0,1.263153076,1.263153076,0.601366874,0.454959015,18455.94937
1538,30777,4.456351711,0.956298582,4.456351392,0,1.18536377,1.18536377,0.80534124,0.358333081,24785.98734
1539,30660,4.439410711,0.952663175,4.439410394,0,1.207427979,1.207427979,0.548169403,0.473908637,16806.8739
1540,30380,4.398868147,0.943963054,4.398867833,0,1.206787109,1.206787109,0.488599903,0.488051089,14843.66504
1541,30270,4.382940712,0.94054515,4.382940398,0,1.161560059,1.161560059,0.67433759,0.377012423,20412.19885
1542,31879,4.615915657,0.99053977,4.615915327,0,1.394592285,1.394592285,0.82164118,0.330354568,26193.09918
1543,31572,4.571463632,0.981000709,4.571463305,0,1.351104736,1.351104736,0.896592717,0.338131598,28307.22525
1544,31463,4.555680991,0.977613877,4.555680666,3.05176E-05,1.304321289,1.304290771,0.927751518,0.291732035,29189.84601
1545,31676,4.586522299,0.984232183,4.586521971,0,1.430511475,1.430511475,0.95909838,0.36343062,30380.4003
1546,32085,4.6457434,0.996940573,4.645743068,6.10352E-05,1.408966064,1.408905029,0.929184326,0.422272486,29812.87909
1547,31865,4.613888529,0.990104764,4.613888199,0,1.318115234,1.318115234,0.753253933,0.389384615,24002.43658
1548,31859,4.61301976,0.989918333,4.61301943,3.05176E-05,1.077301025,1.077270508,0.713094489,0.29529781,22718.47733
1549,31203,4.518034325,0.969535194,4.518034002,0,0.958374023,0.958374023,0.409492844,0.356278736,12777.40521
1550,31768,4.599843427,0.987090794,4.599843098,0,0.902648926,0.902648926,0.354761983,0.344886803,11270.07867
1551,31888,4.617218811,0.990819417,4.617218481,3.05176E-05,1.061096191,1.061065674,0.660129652,0.297710012,21050.21436
1552,31138,4.508622659,0.967515523,4.508622336,0,1.177276611,1.177276611,0.59157819,0.34999714,18420.56168
1553,31541,4.566974991,0.980037482,4.566974665,0,1.280273438,1.280273438,0.631273481,0.434834822,19910.99686
1554,31233,4.522378171,0.970467349,4.522377848,0,1.337310791,1.337310791,0.814477835,0.368028314,25438.58621
1555,29150,4.220770457,0.905744669,4.220770156,0,1.306915283,1.306915283,0.949166934,0.345105014,27668.21613
1556,30491,4.414940378,0.947412031,4.414940062,0,1.574493408,1.574493408,0.994196628,0.305296674,30314.04938
1557,30857,4.4679353,0.958784331,4.467934981,0,1.674591064,1.674591064,1.271779877,0.36077154,39243.31168
1558,31892,4.617797991,0.990943704,4.61779766,0,1.700866699,1.700866699,1.263904127,0.422684786,40308.43042
1559,31936,4.624168965,0.992310866,4.624168634,0,1.59979248,1.59979248,0.926854883,0.318339432,29600.03754
1560,31885,4.616784426,0.990726201,4.616784096,0,1.329467773,1.329467773,0.808837816,0.315000436,25789.79376
1561,29681,4.297656533,0.922243825,4.297656226,0,1.28237915,1.28237915,0.662131374,0.482584859,19652.72131
1562,30032,4.348479533,0.933150048,4.348479222,0,1.284729004,1.284729004,0.531196497,0.482805157,15952.89319
1563,31233,4.522378171,0.970467349,4.522377848,0,1.111877441,1.111877441,0.264046822,0.348594492,8246.974396
1564,31134,4.508043479,0.967391235,4.508043157,0,0.992584229,0.992584229,0.243680861,0.313770868,7586.759918
1565,30839,4.465328993,0.958225037,4.465328673,0,0.800567627,0.800567627,0.190051564,0.231092646,5861.000183
1566,31607,4.576531453,0.982088224,4.576531126,0,0.870758057,0.870758057,0.274458559,0.248564174,8674.811676
1567,31641,4.581454478,0.983144668,4.581454151,3.05176E-05,0.882965088,0.88293457,0.551907444,0.269428609,17462.90344
1568,30274,4.383519891,0.940669437,4.383519578,0,0.923400879,0.923400879,0.535140741,0.303803782,16200.8508
1569,28233,4.087993562,0.877251775,4.087993269,0,1.175506592,1.175506592,0.643318378,0.356382695,18162.80777
1570,31078,4.499934966,0.965651211,4.499934645,0,1.134918213,1.134918213,0.659276435,0.372574092,20488.99304
1571,31129,4.507319505,0.967235876,4.507319183,0,1.088897705,1.088897705,0.514138714,0.355223182,16004.62402
1572,31250,4.524839684,0.970995571,4.524839361,0,0.994720459,0.994720459,0.563637222,0.326469144,17613.66318
1573,32188,4.660657272,1.000140974,4.660656939,0.004486084,1.032897949,1.028411865,0.670849905,0.251290468,21593.31674
1574,32184,4.660078093,1.000016687,4.660077759,0.004882813,1.128265381,1.123382568,0.632890997,0.289484564,20368.96384
1575,32163,4.6570374,0.999364178,4.657037067,3.05176E-05,1.2394104,1.239379883,0.58162181,0.447001251,18706.70227
1576,32133,4.652693554,0.998432022,4.652693222,0,1.202331543,1.202331543,0.624298477,0.439520202,20060.58298
1577,32077,4.644585041,0.996691998,4.644584709,6.10352E-05,1.593200684,1.593139648,0.949694522,0.435887064,30463.3512
1578,32138,4.653417529,0.998587381,4.653417196,0.001434326,1.595153809,1.593719482,1.077532499,0.365605467,34629.73944
1579,31557,4.569291709,0.980534631,4.569291383,0,1.454223633,1.454223633,0.665517524,0.337945965,21001.73651
1580,31405,4.547282889,0.975811709,4.547282564,0,0.992156982,0.992156982,0.63794704,0.281725799,20034.72681
1581,31103,4.503554838,0.966428008,4.503554516,0,0.912200928,0.912200928,0.488056609,0.345308914,15180.02472
1582,31477,4.55770812,0.978048883,4.557707794,0,1.177520752,1.177520752,0.551156892,0.342715564,17348.7655
1583,31805,4.605200837,0.988240452,4.605200508,0,1.34487915,1.34487915,0.710031906,0.342028224,22582.56476
1584,30830,4.464025839,0.95794539,4.46402552,0,1.311187744,1.311187744,0.717316703,0.375736943,22114.87396
1585,31169,4.5131113,0.96847875,4.513110977,0,1.101043701,1.101043701,0.510429731,0.359982616,15909.58429
1586,30825,4.463301864,0.957790031,4.463301545,0,1.134429932,1.134429932,0.550474211,0.366748569,16968.36755
1587,31891,4.617653196,0.990912632,4.617652866,3.05176E-05,1.322906494,1.322875977,0.715092979,0.349815848,22805.03018
1588,31743,4.596223555,0.986313997,4.596223226,0,1.219055176,1.219055176,0.790640672,0.332265719,25097.30685
1589,28929,4.188770791,0.898877788,4.188770492,0,1.170410156,1.170410156,0.684259929,0.316604255,19794.95547
1590,31138,4.508622659,0.967515523,4.508622336,0,1.374359131,1.374359131,0.728830259,0.31966731,22694.31659
1591,30415,4.403935968,0.945050569,4.403935653,0,1.165863037,1.165863037,0.791546531,0.297675217,24074.88773
1592,30633,4.435501249,0.951824234,4.435500932,0,1.144836426,1.144836426,0.758153137,0.305693946,23224.50504
1593,30629,4.43492207,0.951699947,4.434921753,0,1.098327637,1.098327637,0.733707626,0.276843801,22472.73087
1594,31545,4.567554171,0.980161769,4.567553844,0,1.162261963,1.162261963,0.722909854,0.314683711,22804.19135
1595,31004,4.489220146,0.963351894,4.489219825,0,1.117553711,1.117553711,0.678639716,0.3242121,21040.54575
1596,31035,4.493708787,0.964315121,4.493708466,0,1.088745117,1.088745117,0.47716834,0.35278456,14808.91943
2001,27760,4.350570217,0.933598821,4.350570507,0,0.97567749,0.97567749,0.20699565,0.302670123,5746.199249
2002,26203,4.106555886,0.881235227,4.10655616,0,0.805297852,0.805297852,0.171351202,0.253466644,4489.915558
2003,25471,3.991836239,0.856617276,3.991836505,0,0.852294922,0.852294922,0.201571047,0.264994872,5134.216125
2004,24714,3.873198572,0.831158547,3.87319883,0,0.720703125,0.720703125,0.120616099,0.197302262,2980.906281
2005,27930,4.377212758,0.939316105,4.37721305,0,0.694976807,0.694976807,0.197659109,0.223315261,5520.618927
2006,28512,4.468424281,0.958889395,4.468424579,0,0.77041626,0.77041626,0.269355991,0.24606048,7679.878021
2007,28441,4.457297102,0.956501588,4.457297399,0,0.950744629,0.950744629,0.293539615,0.308010416,8348.560181
2008,27910,4.374078342,0.938643484,4.374078633,0,0.982971191,0.982971191,0.406513295,0.340807535,11345.78607
2009,25004,3.918647612,0.840911561,3.918647873,0,0.897033691,0.897033691,0.340322277,0.295713946,8509.418213
2010,27751,4.34915973,0.933296142,4.34916002,0,0.878936768,0.878936768,0.297042854,0.300092764,8243.236237
2011,27187,4.260769182,0.914328212,4.260769466,0,1.054077148,1.054077148,0.391057364,0.328430131,10631.67654
2012,26964,4.225820437,0.90682848,4.225820719,0,1.035766602,1.035766602,0.292680689,0.332763804,7891.842102
2013,26131,4.095271987,0.87881379,4.095272259,0,0.945648193,0.945648193,0.334543434,0.314087206,8741.954468
2014,26978,4.228014529,0.907299316,4.228014811,0,0.876617432,0.876617432,0.327884511,0.295014929,8845.668335
2015,26536,4.158743922,0.892434378,4.1587442,0,0.967071533,0.967071533,0.222209798,0.27851902,5896.559204
2016,27440,4.300419552,0.922836875,4.300419839,0,0.870178223,0.870178223,0.329935898,0.298028406,9053.44104
2017,20756,3.25289753,0.698046727,3.252897747,0,0.742340088,0.742340088,0.146702754,0.204581261,3044.962372
2018,27080,4.244000054,0.910729686,4.244000336,0,0.769714355,0.769714355,0.096603223,0.169182091,2616.015289
2019,25301,3.965193698,0.850899992,3.965193963,0,0.854400635,0.854400635,0.344093318,0.298191722,8705.905029
2020,27303,4.278948798,0.918229417,4.278949083,0,0.904785156,0.904785156,0.180416165,0.253571256,4925.902557
2021,23079,3.616960016,0.776171729,3.616960257,0,0.993896484,0.993896484,0.130718562,0.256900996,3016.853699
2022,25311,3.966760907,0.851236303,3.966761171,0,1.163269043,1.163269043,0.2183406,0.342228537,5526.418915
2023,25737,4.03352398,0.865563143,4.033524249,0,1.407653809,1.407653809,0.411880655,0.387833791,10600.57242
2024,26289,4.120033878,0.8841275,4.120034152,0,1.222045898,1.222045898,0.546845644,0.30916291,14376.02515
2025,22302,3.495187932,0.750040379,3.495188165,0,0.904754639,0.904754639,0.362391129,0.268056028,8082.046967
2026,25708,4.028979076,0.864587842,4.028979344,0,0.84387207,0.84387207,0.183156739,0.25189334,4708.593445
2027,19718,3.090221309,0.663137664,3.090221515,0,0.853790283,0.853790283,0.153005135,0.22833334,3016.955261
2028,22259,3.488448936,0.748594242,3.488449169,0,0.760498047,0.760498047,0.06202932,0.139673168,1380.710632
2029,20234,3.171089257,0.680491302,3.171089468,0,0.663482666,0.663482666,0.029563997,0.062589831,598.1979065
2030,23564,3.692969618,0.792482803,3.692969864,0,0.549560547,0.549560547,0.053580987,0.093322184,1262.582367
2031,25176,3.945603595,0.846696107,3.945603858,0,1.138244629,1.138244629,0.13876559,0.236449023,3493.5625
2032,27583,4.322830631,0.92764612,4.322830919,0,1.204620361,1.204620361,0.349513196,0.349220212,9640.622498
2033,22669,3.552704476,0.762382986,3.552704713,0,0.905273438,0.905273438,0.197077397,0.250148587,4467.547516
2034,25040,3.924289562,0.84212228,3.924289823,0,0.757507324,0.757507324,0.08096418,0.151026299,2027.343079
2035,25487,3.994343773,0.857155373,3.994344039,0,0.860107422,0.860107422,0.263941769,0.249458284,6727.083862
2036,28950,4.537068004,0.973619808,4.537068306,0,0.825744629,0.825744629,0.152745429,0.218986468,4421.980164
2037,27727,4.34539843,0.932488996,4.345398719,0,0.954559326,0.954559326,0.164002217,0.268605906,4547.289459
2038,29244,4.583143928,0.983507346,4.583144233,0,0.912231445,0.912231445,0.190806532,0.264595922,5579.946228
2039,29195,4.575464607,0.981859423,4.575464912,0,0.794525146,0.794525146,0.239109683,0.275150221,6980.80719
2040,29571,4.634391639,0.99450471,4.634391948,9.15527E-05,0.947875977,0.947784424,0.269385753,0.264871559,7966.006104
2041,28065,4.39837007,0.943856301,4.398370363,0,0.788513184,0.788513184,0.159244527,0.239589041,4469.197662
2042,29405,4.608375981,0.98892195,4.608376288,0,0.968994141,0.968994141,0.227275402,0.277891624,6683.033203
2043,26548,4.160624572,0.892837951,4.16062485,0,1.018737793,1.018737793,0.422260082,0.319067218,11210.16064
2044,28956,4.538008329,0.973821595,4.538008631,0,0.90020752,0.90020752,0.198692051,0.277136164,5753.327026
2045,27903,4.372981296,0.938408066,4.372981587,0,0.980316162,0.980316162,0.233366644,0.309046822,6511.629456
2046,28907,4.530329008,0.972173672,4.53032931,0,0.99130249,0.99130249,0.276505843,0.308644877,7992.954407
2047,27299,4.278321915,0.918094893,4.2783222,0,0.820953369,0.820953369,0.228087933,0.27152808,6226.572479
2048,28669,4.493029451,0.964169474,4.49302975,0,0.870574951,0.870574951,0.167896473,0.23232279,4813.423981
2049,28436,4.456513498,0.956333432,4.456513795,0,0.867706299,0.867706299,0.099165938,0.184519844,2819.882599
2050,29123,4.564180707,0.979437985,4.564181012,0,0.833404541,0.833404541,0.10177655,0.19111424,2964.038452
2051,28877,4.525627384,0.971164739,4.525627685,0,0.832733154,0.832733154,0.137684162,0.230982389,3975.905548
2052,29632,4.64395161,0.996556206,4.643951919,3.05176E-05,0.812927246,0.812896729,0.070117825,0.131679982,2077.731384
2053,29016,4.547411579,0.97583946,4.547411882,0,0.724700928,0.724700928,0.040139735,0.061639954,1164.69455
2054,28734,4.503216305,0.966355495,4.503216605,0,1.008666992,1.008666992,0.077107613,0.127089785,2215.610138
2055,29342,4.598502569,0.986803192,4.598502875,0,1.221160889,1.221160889,0.549350463,0.421500538,16119.04129
2056,29141,4.567001682,0.980043345,4.567001987,0,1.373474121,1.373474121,0.406773623,0.441558538,11853.79016
2057,25871,4.054524571,0.870069708,4.054524841,0,0.834960938,0.834960938,0.077835248,0.146308134,2013.67569
2058,26796,4.199491338,0.901178459,4.199491618,0,0.650085449,0.650085449,0.071137115,0.129730981,1906.190125
2059,25625,4.015971247,0.861796462,4.015971515,0,0.768463135,0.768463135,0.210936969,0.244380884,5405.259827
2060,26100,4.090413641,0.877771226,4.090413913,0,0.764770508,0.764770508,0.105809583,0.169313141,2761.630127
2061,25342,3.971619252,0.852278866,3.971619517,0,0.913757324,0.913757324,0.074189084,0.156291405,1880.099762
2062,27724,4.344928267,0.932388102,4.344928557,0,0.82409668,0.82409668,0.07072283,0.131805168,1960.719727
2063,28663,4.492089126,0.963967688,4.492089425,0,0.872558594,0.872558594,0.324209319,0.29708371,9292.811707
2064,29586,4.636742451,0.995009176,4.63674276,0,1.138885498,1.138885498,0.508306563,0.272508989,15038.75797
2065,28978,4.541456187,0.974561478,4.54145649,0,1.31817627,1.31817627,0.777348261,0.38245203,22525.99789
2066,28834,4.518888388,0.969718603,4.518888689,0,1.311279297,1.311279297,0.525291141,0.480518754,15146.24475
2067,24253,3.800950269,0.815654619,3.800950523,0,0.84967041,0.84967041,0.168352975,0.264583093,4083.064697
2068,29089,4.558852199,0.978294529,4.558852503,0,0.822357178,0.822357178,0.093124443,0.177845598,2708.896912
2069,26565,4.163288826,0.893409679,4.163289104,0,0.909790039,0.909790039,0.196239958,0.286700621,5213.114471
2070,28723,4.501492376,0.965985553,4.501492676,0,0.924316406,0.924316406,0.264900714,0.310904625,7608.743195
2071,27502,4.310136243,0.924922002,4.310136531,3.05176E-05,0.884918213,0.884887695,0.303993116,0.284742685,8360.418671
2072,27701,4.341323688,0.931614587,4.341323978,0,0.835388184,0.835388184,0.288604822,0.292655272,7994.642181
2073,23193,3.634826191,0.780005672,3.634826433,0,0.791381836,0.791381836,0.193449251,0.24261133,4486.668488
2074,25410,3.982276269,0.85456578,3.982276534,0,0.731689453,0.731689453,0.105830013,0.193070476,2689.140625
2075,25888,4.057188825,0.870641437,4.057189095,0,0.914550781,0.914550781,0.3285359,0.293750684,8505.13739
2076,26205,4.106869328,0.88130249,4.106869602,0,0.922912598,0.922912598,0.185899686,0.254737475,4871.501282
2077,26190,4.104518516,0.880798023,4.104518789,0,0.664306641,0.664306641,0.130788957,0.203247753,3425.362793
2078,28917,4.531896217,0.972509983,4.531896519,0,0.699554443,0.699554443,0.194660049,0.223604756,5628.98465
2079,26716,4.186953672,0.898487972,4.186953951,0,0.771026611,0.771026611,0.201629007,0.255904145,5386.720551
2080,29027,4.549135508,0.976209401,4.549135811,0,0.775360107,0.775360107,0.108230765,0.186413157,3141.61441
2081,26148,4.097936241,0.879385518,4.097936514,0,0.739318848,0.739318848,0.062086638,0.131924592,1623.441406
2082,29161,4.570136099,0.980715966,4.570136403,0,0.994232178,0.994232178,0.109179268,0.176331535,3183.776642
2083,28905,4.530015567,0.97210641,4.530015869,0,1.086669922,1.086669922,0.523234778,0.357731349,15124.10126
2084,29368,4.602577311,0.9876776,4.602577617,0,1.293060303,1.293060303,0.556585921,0.376675888,16345.81534
2085,29686,4.652414534,0.998372284,4.652414844,3.05176E-05,1.33706665,1.337036133,0.957336302,0.293836481,28419.48547
2086,29630,4.643638168,0.996488944,4.643638477,3.05176E-05,1.370147705,1.370117188,0.817618608,0.389781636,24226.03937
2087,29134,4.565904637,0.979807927,4.565904941,0,1.040893555,1.040893555,0.305909506,0.318446245,8912.367554
2088,29511,4.624988389,0.992486845,4.624988697,0,0.911865234,0.911865234,0.201769865,0.272939521,5954.430481
2089,27226,4.266881295,0.915639824,4.266881579,0,0.773193359,0.773193359,0.161905025,0.220644553,4408.026215
2090,29354,4.600383219,0.987206765,4.600383525,0,0.875640869,0.875640869,0.265677674,0.289399061,7798.702454
2091,28355,4.443819111,0.953609315,4.443819407,0,1.010742188,1.010742188,0.310130441,0.336349256,8793.748657
2092,29309,4.593330782,0.985693366,4.593331088,0,0.984527588,0.984527588,0.279484194,0.322335484,8191.402252
2093,29216,4.578755745,0.982565676,4.57875605,0,0.897003174,0.897003174,0.509621749,0.310944787,14889.10901
2094,29654,4.647399468,0.99729609,4.647399777,0,0.898040771,0.898040771,0.543680659,0.287504696,16122.30627
2095,28855,4.522179525,0.970424855,4.522179827,0,0.893127441,0.893127441,0.550651927,0.245908748,15889.06134
2096,27699,4.341010247,0.931547325,4.341010536,0,0.946136475,0.946136475,0.432638916,0.297278211,11983.66534
2101,29450,4.615428419,0.990435349,4.615428726,0,0.827392578,0.827392578,0.331034554,0.312748391,9748.967621
2102,29427,4.61182384,0.989661834,4.611824147,0,0.910461426,0.910461426,0.465312553,0.323859015,13692.7525
2103,29437,4.613391048,0.989998145,4.613391355,3.05176E-05,0.96206665,0.962036133,0.344433247,0.359138126,10139.08148
2104,28876,4.525470663,0.971131108,4.525470964,0,0.991851807,0.991851807,0.213542641,0.331756087,6166.257294
2105,28439,4.45698366,0.956434326,4.456983957,0,0.872589111,0.872589111,0.105470459,0.199816914,2999.474396
2106,27998,4.387869775,0.941603019,4.387870067,0,0.842803955,0.842803955,0.16229375,0.250506218,4543.900421
2107,27016,4.23396992,0.908577297,4.233970203,0,1.062164307,1.062164307,0.225885318,0.339582335,6102.517761
2108,26404,4.138056773,0.887995075,4.138057049,0,1.067871094,1.067871094,0.534738896,0.356776025,14119.24582
2109,29652,4.647086026,0.997228827,4.647086336,6.10352E-05,1.203277588,1.203216553,0.841211281,0.265927823,24943.59689
2110,29694,4.653668301,0.998641333,4.653668611,0,1.199798584,1.199798584,0.735405584,0.346737122,21837.13342
2111,28468,4.461528564,0.957409627,4.461528862,0,0.937561035,0.937561035,0.390344588,0.276687256,11112.32974
2112,28376,4.447110248,0.954315567,4.447110544,0,0.849975586,0.849975586,0.348686679,0.284274822,9894.333191
2113,28785,4.511209067,0.96807068,4.511209368,0,0.789733887,0.789733887,0.231305556,0.253360985,6658.130432
2114,29615,4.641287355,0.995984477,4.641287665,0,0.802032471,0.802032471,0.256874995,0.262453455,7607.352966
2115,28867,4.524060175,0.970828428,4.524060477,0,1.04888916,1.04888916,0.199352167,0.295724986,5754.699005
2116,28810,4.515127088,0.968911457,4.515127389,0,0.998291016,0.998291016,0.239912674,0.324346803,6911.884125
2117,29333,4.597092082,0.986500512,4.597092388,0,0.967163086,0.967163086,0.218181571,0.305252615,6399.920013
2118,29655,4.647556189,0.997329721,4.647556498,0,0.837341309,0.837341309,0.133060654,0.21875752,3945.913696
2119,28897,4.5287618,0.971837361,4.528762102,0,0.9581604,0.9581604,0.130950044,0.250739391,3784.063416
2120,28689,4.496163868,0.964842096,4.496164167,0,1.070068359,1.070068359,0.123885924,0.247029076,3554.163269
2121,27821,4.360130188,0.935650317,4.360130478,0,0.736175537,0.736175537,0.157099786,0.222488647,4370.673157
2122,28820,4.516694296,0.969247768,4.516694597,0,0.776794434,0.776794434,0.20822462,0.249095354,6001.033539
2123,29109,4.561986616,0.97896715,4.56198692,0,1.102874756,1.102874756,0.472853556,0.292152764,13764.29416
2124,29190,4.574681003,0.981691268,4.574681308,0,0.980987549,0.980987549,0.494468603,0.254370696,14433.53851
2125,26703,4.184916301,0.898050768,4.18491658,0,1.003143311,1.003143311,0.500364418,0.310239443,13361.23105
2126,27395,4.293367115,0.921323477,4.293367401,0,1.134796143,1.134796143,0.425660412,0.331689131,11660.96698
2127,29284,4.589412761,0.984852589,4.589413067,0,1.286499023,1.286499023,0.743427913,0.411275984,21770.543
2128,28812,4.51544053,0.968978719,4.51544083,0,1.281097412,1.281097412,0.644477394,0.422546981,18568.68268
2129,25622,4.015501085,0.861695569,4.015501352,0,1.063873291,1.063873291,0.267149893,0.319837155,6844.914551
2130,27303,4.278948798,0.918229417,4.278949083,0,0.888580322,0.888580322,0.255730584,0.300894037,6982.212128
2131,26589,4.167050126,0.894216825,4.167050404,0,0.749786377,0.749786377,0.106775406,0.200293905,2839.05127
2132,27026,4.235537129,0.908913607,4.235537411,0,0.761077881,0.761077881,0.076090824,0.158792681,2056.430603
2133,26247,4.113451603,0.882714995,4.113451877,0,0.735900879,0.735900879,0.074080762,0.158794621,1944.397766
2134,29276,4.588158994,0.984583541,4.5881593,0,0.666778564,0.666778564,0.033271695,0.060991456,974.0621338
2135,28651,4.490208476,0.963564115,4.490208775,0,0.845733643,0.845733643,0.125482439,0.213434062,3595.197357
